CODE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND,DATE
1303,EX ALEXANDRA PLACE,"ALEXANDRA PLACE, Sri Lanka",6.9144243,79.8650266,Cargills,3/3/2025
1305,EX HAVELOCK ROAD,"HAVELOCK ROAD, Sri Lanka",6.8872296,79.8647003,Cargills,3/3/2025
1308,EX BAMBALAPITIYA,"BAMBALAPITIYA, Sri Lanka",6.904361,79.8540397,Cargills,3/3/2025
1316,EX TRINCOMALEE,"TRINCOMALEE, Sri Lanka",8.5873638,81.2152121,Cargills,3/3/2025
1319,EX DIGANA,"DIGANA, Sri Lanka",7.294184,80.7380716,Cargills,3/3/2025
1320,EX ROYALPARK,"ROYALPARK, Sri Lanka",7.873054,80.771797,Cargills,3/3/2025
1321,EX KURUWITA,"KURUWITA, Sri Lanka",6.8218403,80.3615079,Cargills,3/3/2025
1322,EX RUWANWELLA,"RUWANWELLA, Sri Lanka",7.0458735,80.2537063,Cargills,3/3/2025
1323,EX TRILLIUM RESIDENCE,"TRILLIUM RESIDENCE, Sri Lanka",6.9039642,79.8774955,Cargills,3/3/2025
1324,EX ALAWWA,"ALAWWA, Sri Lanka",7.2954302,80.2366261,Cargills,3/3/2025
1326,EX KOTIYAKUBURA,"KOTIYAKUBURA, Sri Lanka",7.1243401,80.2871828,Cargills,3/3/2025
1327,EX SUWARAPOLA,"SUWARAPOLA, Sri Lanka",6.7978742,79.9178709,Cargills,3/3/2025
1331,EX BENTOTA,"BENTOTA, Sri Lanka",6.4189175,80.005979,Cargills,3/3/2025
1335,EX GALGAMUWA,"GALGAMUWA, Sri Lanka",7.9864944,80.2878794,Cargills,3/3/2025
1338,EX MALWANA,"MALWANA, Sri Lanka",6.9507844,80.0157449,Cargills,3/3/2025
1339,EX MIDDENIYA,"MIDDENIYA, Sri Lanka",6.2513579,80.7641653,Cargills,3/3/2025
1341,EX MELSIRIPURA,"MELSIRIPURA, Sri Lanka",7.6449706,80.5077237,Cargills,3/3/2025
1342,EX NELLIYADI,"NELLIYADI, Sri Lanka",9.7980091,80.1779516,Cargills,3/3/2025
1343,EX BELIATTA,"BELIATTA, Sri Lanka",6.0481573,80.7339144,Cargills,3/3/2025
1349,EX KARANDENIYA,"KARANDENIYA, Sri Lanka",6.2683217,80.0898085,Cargills,3/3/2025
1350,EX MATALE ROSE ST,"MATALE ROSE ST, Sri Lanka",7.4709888,80.623498,Cargills,3/3/2025
1352,EX SOUTHERN HIGHWAY A,"SOUTHERN HIGHWAY A, Sri Lanka",6.1170275,80.8004595,Cargills,3/3/2025
1353,EX SOUTHERN HIGHWAY B,"SOUTHERN HIGHWAY B, Sri Lanka",6.1170275,80.8004595,Cargills,3/3/2025
1355,EX ERIYAGAMA,"ERIYAGAMA, Sri Lanka",8.1953619,80.3408061,Cargills,3/3/2025
1357,EX AMPITIYA,"AMPITIYA, Sri Lanka",7.2686359,80.6632103,Cargills,3/3/2025
1360,EX GELIOYA,"GELIOYA, Sri Lanka",7.2153151,80.5979973,Cargills,3/3/2025
1364,EX DEANS ROAD,"DEANS ROAD, Sri Lanka",6.9221167,79.8645627,Cargills,3/3/2025
1366,EX HABARADUWA,"HABARADUWA, Sri Lanka",5.998359,80.3078202,Cargills,3/3/2025
1368,EX GODAKAWELA,"GODAKAWELA, Sri Lanka",6.504906,80.6521139,Cargills,3/3/2025
1370,EX HIKKADUWA,"HIKKADUWA, Sri Lanka",6.1394676,80.1062861,Cargills,3/3/2025
1371,EX WATTEGAMA,"WATTEGAMA, Sri Lanka",7.3491464,80.6853986,Cargills,3/3/2025
1372,EX DERANIYAGALA,"DERANIYAGALA, Sri Lanka",6.9349198,80.3380213,Cargills,3/3/2025
1375,EX BUTTALA,"BUTTALA, Sri Lanka",6.7589233,81.2491298,Cargills,3/3/2025
1377,EX IBBAGAMUWA,"IBBAGAMUWA, Sri Lanka",7.5554101,80.456443,Cargills,3/3/2025
